Category;currency;sellerRating;Duration;endDay;ClosePrice;OpenPrice;Competitive?
Automotive;EUR;45;5;Mon;863,28;1,23;Yes
Automotive;EUR;536;10;Tue;97,15;11,07;No
Electronics;US;148;7;Mon;120,5;5,99;Yes
Antique/Art/Craft;US;4390;7;Fri;27;27;No
SportingGoods;US;17;7;Sun;79;9,99;Yes
Collectibles;US;704;7;Mon;32,03;24,99;Yes
Toys/Hobbies;US;534;7;Sun;41;19,95;Yes
Automotive;US;816;5;Mon;29;29;No
Electronics;US;2358;5;Mon;86;9,99;Yes
Collectibles;US;3325;3;Sat;86,04;9,99;Yes
Collectibles;US;957;3;Sat;87,67;9,99;Yes
Toys/Hobbies;US;534;7;Sun;29,95;29,95;No
Toys/Hobbies;US;3385;7;Sat;29,95;29,95;No
Home/Garden;US;841;3;Sat;29,99;29,99;No
Health/Beauty;US;1155;7;Sun;29,99;29,99;No
Collectibles;US;1256;7;Mon;29,99;29,99;No
Coins/Stamps;US;5564;7;Sat;29,99;29,99;No
Music/Movie/Game;EUR;7;3;Sat;36,89;36,89;No
Toys/Hobbies;US;2218;3;Sun;30;30;No
Automotive;US;33;7;Fri;91;10;Yes
Collectibles;US;6787;7;Sun;56;16,99;Yes
SportingGoods;US;5271;7;Sun;31,95;31,95;No
Automotive;US;2427;3;Sat;33,95;33,95;No
Automotive;US;2427;3;Sun;33,95;33,95;No
Computer;US;320;3;Sat;117,5;9,99;Yes
Computer;US;320;3;Sat;120,99;9,99;Yes
Automotive;US;671;5;Sun;34,95;34,95;No
Collectibles;US;25433;5;Sun;34,95;34,95;No
Music/Movie/Game;US;3004;7;Sun;34,99;34,99;No
Music/Movie/Game;US;3004;7;Sun;34,99;34,99;No
Music/Movie/Game;US;3004;7;Sun;34,99;34,99;No
Music/Movie/Game;US;3004;7;Sun;34,99;34,99;No
Automotive;US;4457;7;Tue;35;35;No
Computer;US;320;3;Sat;124,5;9,99;Yes
Automotive;US;1364;7;Tue;35,99;35,99;No
Toys/Hobbies;US;1222;5;Mon;43,78;30;Yes
Automotive;US;2427;3;Sun;38,95;33,95;Yes
Coins/Stamps;US;5564;5;Mon;37;37;No
Automotive;US;29;1;Fri;300;5;Yes
Automotive;US;2427;3;Sun;38,99;38,99;No
Automotive;US;10067;3;Sat;39,5;39,5;No
Automotive;US;671;5;Sun;39,95;39,95;No
EverythingElse;US;1663;3;Sat;39,99;39,99;No
Toys/Hobbies;US;22501;5;Mon;40;40;Yes
SportingGoods;US;1;7;Fri;65,87;25;Yes
Toys/Hobbies;US;534;7;Sun;47,52;34,95;Yes
Electronics;US;2358;5;Mon;167,5;9,99;Yes
Antique/Art/Craft;US;4390;7;Mon;41,49;41,49;No
Home/Garden;US;1162;5;Mon;177,5;9,99;Yes
Toys/Hobbies;US;648;5;Mon;48;39;Yes
Automotive;US;10067;3;Fri;43,5;43,5;No
Automotive;US;671;5;Sun;44,95;44,95;No
Music/Movie/Game;US;3004;7;Sun;44,99;44,99;No
Automotive;US;671;5;Sun;47,5;47,5;No
Automotive;US;2992;3;Fri;49,95;49,95;No
Toys/Hobbies;US;3385;7;Sat;49,95;49,95;No
Music/Movie/Game;US;3004;7;Sun;49,99;49,99;No
Home/Garden;US;552;3;Sun;50;50;Yes
Automotive;US;671;5;Sun;61;44,95;Yes
Books;US;2191;7;Mon;56;50;Yes
SportingGoods;US;1;7;Fri;81;35;Yes
SportingGoods;US;27132;5;Mon;60;49;Yes
Automotive;US;671;5;Sun;66,77;44,95;Yes
Toys/Hobbies;US;1321;3;Sat;152,5;19,99;Yes
Business/Industrial;US;812;7;Sun;63;49,99;Yes
Automotive;US;2992;3;Fri;59,95;59,95;No
Automotive;US;133;7;Sat;104,49;35;Yes
Collectibles;US;6945;7;Mon;392,51;9,99;Yes
Music/Movie/Game;US;3004;7;Sun;66;59,99;Yes
Automotive;US;2992;5;Sun;74;65;Yes
Coins/Stamps;US;5564;5;Mon;73;73;No
Automotive;US;1364;7;Mon;76,5;76,5;No
Electronics;US;2358;5;Mon;79,99;79,99;No
Pottery/Glass;US;993;7;Sat;80,99;79,99;Yes
Automotive;US;2992;5;Sun;82,95;82,95;No
Automotive;US;1364;7;Tue;89;89;No
Collectibles;US;590;10;Fri;797;9,95;Yes
Automotive;US;2992;3;Fri;89,95;89,95;No
Automotive;US;10;5;Tue;170,5;50;Yes
Automotive;US;2992;3;Fri;95;95;No
Automotive;US;146;5;Mon;95;95;No
Photography;US;14;5;Sat;971;9,99;Yes
Automotive;US;2992;3;Fri;99,95;99,95;No
Pottery/Glass;US;993;7;Sat;99,99;99,99;No
Pottery/Glass;US;993;7;Sat;99,99;99,99;No
Automotive;US;1364;5;Sun;108;108;No
Toys/Hobbies;US;534;7;Sun;154,23;79,99;Yes
Antique/Art/Craft;GBP;378;7;Thu;237,37;169,55;Yes
Automotive;US;146;5;Sun;115;115;No
Automotive;US;1364;7;Tue;117;117;No
Clothing/Accessories;EUR;668;7;Fri;313,59;67,64;No
Toys/Hobbies;US;251;1;Fri;145;99,99;Yes
Photography;US;33;7;Fri;167,5;90;Yes
Automotive;US;1364;7;Tue;128;128;No
Automotive;US;1364;7;Mon;135;132;Yes
Automotive;US;1364;7;Tue;134;134;No
Coins/Stamps;US;5564;5;Sat;135;135;No
Electronics;EUR;13;7;Sun;278,29;122,97;Yes
Pottery/Glass;US;993;7;Sat;159,99;159,99;No
Automotive;US;2992;3;Fri;169;169;No
Computer;US;67;7;Sun;227,5;150;Yes
Coins/Stamps;US;5564;5;Sun;192;192;No
Electronics;US;2358;5;Mon;202,5;199,99;Yes
Books;US;155;7;Mon;421;99,99;Yes
Automotive;US;2992;5;Sun;229,5;199;Yes
Collectibles;US;862;5;Sat;219;219;No
Automotive;US;374;7;Mon;545;100;Yes
Automotive;EUR;4;10;Sun;780,89;122,97;Yes
SportingGoods;US;1;7;Fri;417,99;200;Yes
Automotive;US;142;7;Sat;521,55;200;Yes
Automotive;US;2992;5;Sun;359,95;359,95;No
Automotive;US;21;5;Sat;610;300;Yes
Automotive;US;1400;5;Mon;549;549;No
Automotive;US;57;7;Fri;820;650;Yes
Automotive;US;145;7;Sat;999;999;No
